Id,Beds,Baths,ListingType,Area,PopulationLatest,Schools,Colleges,Universities,Ameneties,Airbnbs,CityName,Price,AveragePrice,AboveBelowAverage
M73000004-26208521,2,3,Condo,1569,104688,15,1,0,30,24,Brantford,879900.0,615780.0,A
M73000004-26208532,6,2,Single Family,900,42840,0,0,0,27,32,St. Thomas,509900.0,659641.0,B
M73000004-26208537,4,2,Single Family,1700,94415,4,0,0,7,2,Niagara Falls,1199000.0,593623.0,A
M73000004-26208538,5,3,Multi-Family,2145,24811,4,1,0,12,13,Collingwood,749500.0,616427.0,A
M73000004-26208539,4,3,Single Family,2145,24811,4,1,0,12,13,Collingwood,749500.0,616427.0,A
M73000004-26208542,2,1,Single Family,1079,46705,1,0,0,5,3,Woodstock,506233.0,659229.0,B
M73000004-26208552,2,2,Condo,984,10077,8,0,0,9,23,Penetanguishene,374900.0,637694.0,B
M73000004-26208636,4,2,Single Family,1380,132485,11,1,0,22,24,Kingston,478650.0,713186.0,B
M73000004-26208641,1,1,Condo,699,143740,17,0,1,53,67,Guelph,471000.0,640614.0,B
M73000004-26208642,2,2,Condo,1048,143740,17,0,1,53,67,Guelph,675000.0,640614.0,A
M73000004-26208645,3,2,Single Family,1378,256885,0,0,0,12,23,Kitchener,626567.0,437374.0,A
M73000004-26208651,3,1,Rental,1050,94415,8,0,0,13,19,Niagara Falls,2000.0,593623.0,B
M73000004-26208659,2,2,Rental,1271,32721,2,0,0,0,1,LaSalle,2500.0,752855.0,B
M73000004-26208662,2,2,Single Family,1255,23524,4,0,0,30,23,Amherstburg,649000.0,758833.0,B
M73000004-26208665,3,3,Condo,1629,11059,6,0,0,25,16,Hamilton,599900.0,543702.0,A
M73000004-26208666,0,0,Rental,550,11059,7,0,0,44,31,Hamilton,1495.0,543702.0,B
M73000004-26208670,5,4,Single Family,2410,186948,0,0,0,0,0,Burlington,1398900.0,1085058.0,A
M73000004-26208671,3,2,Condo,1100,11059,14,0,0,51,28,Hamilton,549248.0,543702.0,A
M73000004-26208672,3,2,Single Family,1277,11059,3,0,0,13,6,Hamilton,556250.0,543702.0,A
M73000004-26208673,4,3,Rental,2200,11059,11,1,0,93,23,Hamilton,3250.0,543702.0,B
M73000004-26208674,3,2,Rental,1010,136803,12,0,1,71,29,St. Catharines,2450.0,648367.0,B
M73000004-26208675,3,2,Single Family,940,11059,1,1,0,41,14,Hamilton,679900.0,543702.0,A
M73000004-26208676,5,3,Single Family,1913,10619,0,0,0,1,1,North Dumfries,800000.0,447526.0,A
M73000004-26208726,4,3,Single Family,1700,52662,22,1,1,70,32,North Bay,1250000.0,733603.0,A
M73000004-26208728,4,3,Rental,1596,138479,6,1,0,10,18,Cambridge,3200.0,601135.0,B
M73000004-26208740,2,1,Rental,1200,147829,6,0,0,14,12,Barrie,2550.0,584311.0,B
M73000004-26208755,3,4,Rental,1302,186948,34,0,0,116,55,Burlington,3869.0,1085058.0,B
M73000004-26208758,4,3,Single Family,1414,132485,2,0,1,11,10,Kingston,799000.0,713186.0,A
M73000004-26208775,2,2,Condo,852,24811,1,0,0,20,28,Collingwood,529000.0,616427.0,B
M73000004-26208777,3,2,Single Family,780,108843,7,0,0,56,62,Thunder Bay,234900.0,432568.0,B
M73000004-26208786,5,4,Single Family,2551,422324,22,0,0,59,54,London,999000.0,691690.0,A
M73000004-26208789,3,3,Single Family,1212,422324,17,0,0,39,45,London,715000.0,691690.0,A
M73000004-26208793,3,4,Single Family,1517,17817,2,0,0,11,13,Midland,699888.0,787800.0,B
M73000004-26208794,3,4,Condo/Townhome,1517,24811,0,0,0,0,0,Collingwood,1079000.0,616427.0,A
M73000004-26208796,1,1,Rental,457,2794356,10,0,0,50,55,Toronto,2300.0,553898.0,B
M73000004-26208797,2,2,Rental,824,2794356,9,0,0,93,113,Toronto,4000.0,553898.0,B
M73000004-26208832,3,2,Single Family,1599,143740,15,0,1,49,53,Guelph,909783.0,640614.0,A
M73000004-26208833,4,3,Single Family,3058,143740,6,0,1,60,27,Guelph,2749999.0,640614.0,A
M73000004-26208849,3,1,Single Family,1134,11059,5,0,0,57,23,Hamilton,499999.0,543702.0,B
M73000004-26208855,4,2,Single Family,1800,186948,3,0,0,34,11,Burlington,1299000.0,1085058.0,A
M73000004-26208857,5,3,Single Family,1891,55750,4,0,0,12,18,Welland,624900.0,479693.0,A
M73000004-26208858,4,3,Single Family,2906,11059,0,0,0,0,0,Hamilton,1616704.0,543702.0,A
M73000004-26209100,3,2,Condo,1400,147829,8,1,0,70,25,Barrie,799900.0,584311.0,A
M73000004-26209166,3,3,Rental,1600,94415,13,0,0,19,14,Niagara Falls,2999.0,593623.0,B
M73000004-26209173,3,3,Multi-Family,3905,33232,3,0,0,64,42,Stratford,899000.0,766153.0,A
M73000004-26209213,4,3,Single Family,1650,108843,24,1,1,36,82,Thunder Bay,724995.0,432568.0,A
M73000004-26209239,2,2,Rental,819,11059,3,0,0,135,27,Hamilton,2596.0,543702.0,B
M73000004-26209241,2,2,Condo,725,186948,13,0,0,34,31,Burlington,619000.0,1085058.0,B
M73000004-26209258,2,3,Condo,1465,1017449,3,0,1,207,52,Ottawa,1335000.0,496610.0,A
M73000004-26209277,3,1,Single Family,1100,10377,0,0,0,0,0,Ramara,799900.0,835035.0,B
M73000004-26209307,4,1,Single Family,1044,136803,10,0,0,46,12,St. Catharines,499900.0,648367.0,B
M73000004-26209338,2,3,Condo/Townhome,1287,256885,12,0,0,43,36,Kitchener,550000.0,437374.0,A
M73000004-26209350,2,2,Condo,1350,11059,3,0,0,44,13,Hamilton,424348.0,543702.0,B
M73000004-26209373,5,2,Single Family,1240,47845,18,1,0,38,35,Cornwall,456900.0,457499.0,B
M73000004-26209375,1,1,Condo,550,2794356,8,1,2,91,159,Toronto,599900.0,553898.0,A
M73000004-26209530,4,3,Single Family,2270,24862,0,0,0,0,0,Wasaga Beach,740017.0,619205.0,A
M73000004-26209588,2,1,Rental,1200,18615,0,0,0,0,0,Tillsonburg,1995.0,680068.0,B
M73000004-26209590,3,2,Single Family,862,11059,3,0,0,21,8,Hamilton,679900.0,543702.0,A
M73000004-26209591,4,2,Single Family,1001,11059,15,0,0,199,45,Hamilton,719900.0,543702.0,A
M73000004-26209592,3,3,Rental,1856,121436,4,1,0,1,12,Waterloo,3399.0,527104.0,B
M73000004-26209593,5,6,Single Family,3507,213759,17,0,0,31,61,Oakville,1999000.0,953919.0,A
M73000004-26209617,2,0,Rental,1700,656480,26,0,0,27,52,Brampton,2200.0,597778.0,B
M73000004-26209653,3,2,Single Family,1191,104688,8,1,0,23,16,Brantford,488422.0,615780.0,B
M73000004-26209656,3,3,Rental,1400,121436,6,0,1,13,20,Waterloo,3000.0,527104.0,B
M73000004-26209659,1,1,Condo,556,186948,13,0,0,31,31,Burlington,506054.0,1085058.0,B
M73000004-26209661,5,4,Single Family,1514,94415,3,1,0,94,63,Niagara Falls,749900.0,593623.0,A
M73000004-26209664,3,3,Condo/Townhome,1725,11059,12,0,1,28,6,Hamilton,660000.0,543702.0,A
M73000004-26209684,3,3,Rental,2050,33232,14,2,0,88,53,Stratford,3150.0,766153.0,B
M73000004-26209688,6,4,Multi-Family,3019,138479,10,0,0,40,34,Cambridge,800000.0,601135.0,A
M73000004-26209706,3,3,Single Family,2008,11151,1,0,0,4,0,Norwich,509800.0,982694.0,B
M73000004-26209761,4,3,Rental,2850,18615,0,0,0,0,0,Tillsonburg,2900.0,680068.0,B
M73000004-26209774,4,3,Rental,1648,8994,3,0,0,12,15,Shelburne,2500.0,599137.0,B
M73000004-26209831,4,2,Single Family,1826,717961,11,0,0,66,24,Mississauga,1399900.0,695793.0,A
M73000004-26209838,5,2,Single Family,1300,186948,5,0,0,6,26,Burlington,1099000.0,1085058.0,A
M73000004-26209860,3,2,Condo,1400,213759,13,1,0,53,30,Oakville,952333.0,953919.0,B
M73000004-26209949,3,2,Single Family,1186,256885,11,0,0,51,40,Kitchener,699900.0,437374.0,A
M73000004-26209950,3,1,Single Family,1044,121436,14,1,2,24,49,Waterloo,699900.0,527104.0,A
M73000004-26209951,3,3,Single Family,1230,11059,3,0,0,18,7,Hamilton,699900.0,543702.0,A
M73000004-26209952,4,4,Single Family,2640,138479,12,0,0,36,31,Cambridge,929900.0,601135.0,A
M73000004-26209954,4,4,Single Family,1546,147829,27,1,0,241,73,Barrie,875117.0,584311.0,A
M73000004-26209955,5,4,Single Family,2915,256885,24,0,0,64,77,Kitchener,1399999.0,437374.0,A
M73000004-26209979,6,4,Single Family,2173,186948,7,0,0,20,16,Burlington,1155000.0,1085058.0,A
M73000004-26210025,3,2,Single Family,1124,32901,0,0,0,1,32,Fort Erie,649000.0,669720.0,B
M73000004-26210037,3,2,Single Family,1049,717961,12,0,0,51,34,Mississauga,1140000.0,695793.0,A
M73000004-26210038,4,3,Single Family,2286,213759,33,1,0,134,84,Oakville,1999900.0,953919.0,A
M73000004-26210042,5,2,Single Family,1225,143740,34,1,1,156,63,Guelph,799900.0,640614.0,A
M73000004-26210046,2,2,Rental,924,138479,24,0,0,54,55,Cambridge,2268.0,601135.0,B
M73000004-26210047,1,1,Rental,1448,256885,3,0,0,37,23,Kitchener,2233.0,437374.0,B
M73000004-26210049,2,2,Rental,801,256885,6,0,0,62,22,Kitchener,2500.0,437374.0,B
M73000004-26210050,3,3,Rental,1210,138479,7,1,0,14,20,Cambridge,2800.0,601135.0,B
M73000004-26210054,3,4,Single Family,1295,147829,4,0,0,6,14,Barrie,549900.0,584311.0,B
M73000004-26210059,2,2,Rental,1760,422324,0,0,0,0,0,London,3100.0,691690.0,B
M73000004-26210060,3,2,Single Family,845,46705,9,1,0,23,13,Woodstock,629900.0,659229.0,B
M73000004-26210061,4,3,Single Family,2431,422324,0,0,0,0,0,London,999900.0,691690.0,A
M73000004-26210067,6,4,Single Family,2760,143740,0,0,0,0,0,Guelph,1549999.0,640614.0,A
M73000004-26210078,3,3,Condo,1277,422324,22,0,0,61,54,London,639900.0,691690.0,B
M73000004-26210079,3,2,Single Family,1112,422324,13,1,0,40,15,London,626083.0,691690.0,B
M73000004-26210106,3,2,Condo/Townhome,1100,422324,13,0,0,145,37,London,404445.0,691690.0,B
M73000004-26210107,4,4,Single Family,2195,422324,22,0,0,55,53,London,1599000.0,691690.0,A
M73000004-26210135,4,3,Single Family,2503,256885,12,1,0,42,24,Kitchener,1999900.0,437374.0,A
M73000004-26210136,3,3,Single Family,1679,422324,11,0,0,12,24,London,694000.0,691690.0,A
M73000004-26210137,5,2,Single Family,1736,94415,3,0,0,8,4,Niagara Falls,889000.0,593623.0,A
M73000004-26210144,2,1,Single Family,1160,24811,3,0,0,38,4,Collingwood,6900.0,616427.0,B
M73000004-26210145,3,2,Single Family,1081,12966,0,0,0,0,0,Tiny,600455.0,1087870.0,B
M73000004-26210150,3,3,Single Family,1419,256885,22,0,0,53,65,Kitchener,649900.0,437374.0,A
M73000004-26210155,3,1,Single Family,1100,11100,0,0,0,0,0,Georgian Bluffs,449900.0,917946.0,B
M73000004-26210160,5,2,Single Family,700,422324,6,0,0,23,14,London,599900.0,691690.0,B
M73000004-26210161,5,5,Single Family,2940,9390,0,0,0,0,0,The Blue Mountains,11000.0,1066799.0,B
M73000004-26210163,3,2,Single Family,1079,9390,0,0,0,0,0,The Blue Mountains,1095000.0,1066799.0,A
M73000004-26210164,3,3,Single Family,1612,11485,0,0,0,12,16,Meaford,969000.0,894860.0,A
M73000004-26210165,2,2,Condo,1450,136803,0,0,0,0,0,St. Catharines,849999.0,648367.0,A
M73000004-26210170,6,5,Single Family,3100,229660,2,0,0,7,21,Windsor,778888.0,428016.0,A
M73000004-26210171,1,0,Condo,600,229660,4,0,0,3,13,Windsor,239900.0,428016.0,B
M73000004-26210182,4,3,Single Family,1505,42840,0,0,0,19,23,St. Thomas,859900.0,659641.0,A
M73000004-26210199,4,3,Single Family,2000,132485,18,0,0,26,26,Kingston,819900.0,713186.0,A
M73000004-26210201,2,2,Single Family,1214,11059,4,0,0,67,25,Hamilton,599999.0,543702.0,A
M73000004-26210209,3,2,Single Family,1310,12966,0,0,0,0,0,Tiny,739500.0,1087870.0,B
M73000004-26210221,3,2,Single Family,1260,32901,0,0,0,0,0,Fort Erie,749000.0,669720.0,A
M73000004-26210236,3,4,Single Family,1759,13693,5,1,0,18,15,Ingersoll,826250.0,648495.0,A
M73000004-26210249,8,7,Single Family,5300,11059,0,0,0,18,24,Hamilton,4999000.0,543702.0,A
M73000004-26210276,3,2,Single Family,1124,147829,6,0,0,102,30,Barrie,699900.0,584311.0,A
M73000004-26210285,2,1,Single Family,996,6439,0,0,0,0,0,Trent Lakes,474900.0,850000.0,B
M73000004-26210288,2,1,Condo,832,55750,4,1,0,6,12,Welland,365000.0,479693.0,B
M73000004-26210296,3,3,Condo,1460,422324,6,0,0,61,22,London,649900.0,691690.0,B
M73000004-26210297,3,4,Condo,1490,422324,14,0,0,38,41,London,649900.0,691690.0,B
M73000004-26210299,3,1,Single Family,1019,24862,0,0,0,0,0,Wasaga Beach,499900.0,619205.0,B
M73000004-26210300,3,2,Single Family,1269,24811,2,0,0,20,3,Collingwood,849900.0,616427.0,A
M73000004-26210305,2,1,Condo,750,52662,12,0,0,48,24,North Bay,229900.0,733603.0,B
M73000004-26210307,5,4,Single Family,3100,33411,4,1,0,15,24,Orillia,960000.0,674312.0,A
M73000004-26210311,3,2,Single Family,1340,104688,39,1,0,91,39,Brantford,799900.0,615780.0,A
M73000004-26210326,3,2,Single Family,1200,422324,14,1,0,70,26,London,549000.0,691690.0,B
M73000004-26210327,4,2,Single Family,1092,72047,5,0,0,21,26,Sarnia,339900.0,654706.0,B
M73000004-26210328,4,3,Single Family,2400,94415,0,0,0,0,0,Niagara Falls,1099999.0,593623.0,A
M73000004-26210329,5,2,Single Family,1000,94415,16,0,0,49,48,Niagara Falls,659900.0,593623.0,A
M73000004-26210330,4,4,Single Family,2390,94415,0,0,0,0,0,Niagara Falls,1124900.0,593623.0,A
M73000004-26210336,1,1,Rental,574,213759,4,0,0,5,5,Oakville,2200.0,953919.0,B
M73000004-26210341,2,2,Single Family,1300,11059,5,0,0,20,21,Hamilton,521639.0,543702.0,B
M73000004-26210343,3,1,Rental,2016,15454,0,0,0,0,0,West Lincoln,2000.0,950569.0,B
M73000004-26210348,2,2,Condo,1175,229660,5,1,0,3,25,Windsor,399900.0,428016.0,B
M73000004-26210359,3,2,Single Family,1279,229660,4,0,0,3,19,Windsor,599900.0,428016.0,A
M73000004-26210365,3,4,Single Family,1670,422324,4,0,1,222,48,London,629000.0,691690.0,B
M73000004-26210391,1,2,Rental,645,717961,3,0,0,28,2,Mississauga,2800.0,695793.0,B
M73000004-26210392,4,3,Single Family,1480,213759,24,1,0,40,101,Oakville,1399999.0,953919.0,A
M73000004-26210395,4,3,Single Family,2662,213759,7,0,0,12,13,Oakville,1649900.0,953919.0,A
M73000004-26210396,4,3,Single Family,2347,132485,0,0,0,0,0,Kingston,1300000.0,713186.0,A
M73000004-26210399,4,3,Single Family,1590,13131,0,0,0,0,0,West Grey,749900.0,1173032.0,B
M73000004-26210411,2,1,Single Family,821,256885,11,0,0,88,55,Kitchener,499900.0,437374.0,A
M73000004-26210426,4,3,Single Family,1772,13157,0,0,0,0,0,Gravenhurst,699000.0,836966.0,B
M73000004-26210427,3,3,Single Family,1445,79247,0,0,0,0,1,Kawartha Lakes,575000.0,836014.0,B
M73000004-26210432,4,4,Rental,2026,24862,0,0,0,0,12,Wasaga Beach,2950.0,619205.0,B
M73000004-26210440,4,3,Single Family,2007,422324,0,0,0,0,0,London,889900.0,691690.0,A
M73000004-26210444,4,3,Single Family,1972,18615,2,0,0,0,9,Tillsonburg,850000.0,680068.0,A
M73000004-26210445,5,2,Single Family,1190,108843,10,0,1,60,51,Thunder Bay,299900.0,432568.0,B
M73000004-26210446,3,3,Single Family,1344,7388,4,1,0,13,5,Dryden,285000.0,376967.0,B
M73000004-26210456,2,2,Rental,1295,143740,4,0,0,23,16,Guelph,3322.0,640614.0,B
M73000004-26210457,3,3,Single Family,1754,143740,23,0,1,79,70,Guelph,819900.0,640614.0,A
M73000004-26210458,3,2,Single Family,940,143740,32,0,1,152,63,Guelph,724900.0,640614.0,A
M73000004-26210463,4,2,Condo,1222,422324,23,0,0,72,54,London,739900.0,691690.0,A
M73000004-26210465,6,1,Multi-Family,2060,422324,3,0,0,34,22,London,624900.0,691690.0,B
M73000004-26210470,4,3,Single Family,1450,42840,0,0,0,15,32,St. Thomas,649900.0,659641.0,B
M73000004-26210473,3,3,Single Family,1533,147829,4,1,0,33,13,Barrie,799900.0,584311.0,A
M73000004-26210478,4,1,Single Family,1150,20033,6,0,0,4,20,Port Colborne,635000.0,658762.0,B
M73000004-26210481,4,2,Rental,1011,11059,11,0,0,61,38,Hamilton,3500.0,543702.0,B
M73000004-26210482,4,3,Single Family,2815,17305,0,0,0,0,0,Bracebridge,699000.0,1197393.0,B
M73000004-26210487,3,2,Single Family,969,132485,11,0,1,113,40,Kingston,449900.0,713186.0,B
M73000004-26210489,3,1,Single Family,1001,132485,0,0,0,0,0,Kingston,599900.0,713186.0,B
M73000004-26210490,2,1,Single Family,958,132485,5,0,2,103,39,Kingston,399000.0,713186.0,B
M73000004-26210504,3,1,Single Family,971,132485,6,0,0,43,7,Kingston,549900.0,713186.0,B
M73000004-26210505,4,4,Single Family,2268,14967,0,0,0,0,0,Kenora,775000.0,500069.0,A
M73000004-26210507,5,2,Multi-Family,976,143740,6,0,1,61,29,Guelph,799900.0,640614.0,A
M73000004-26210509,4,3,Single Family,1118,143740,6,0,1,60,32,Guelph,625000.0,640614.0,B
M73000004-26210512,2,3,Condo,1450,2794356,6,1,2,103,157,Toronto,8582.0,553898.0,B
M73000004-26210515,5,2,Single Family,1036,256885,6,0,0,52,17,Kitchener,699000.0,437374.0,A
M73000004-26210516,5,2,Multi-Family,1036,256885,6,0,0,52,17,Kitchener,699000.0,437374.0,A
M73000004-26210520,4,2,Single Family,1362,23017,0,0,0,0,0,Oro-Medonte,949900.0,1562528.0,B
M73000004-26210523,3,3,Single Family,1635,24862,0,0,0,0,12,Wasaga Beach,760000.0,619205.0,A
M73000004-26210528,4,3,Condo,1200,136803,5,0,0,18,5,St. Catharines,499900.0,648367.0,B
M73000004-26210532,1,1,Rental,463,11059,4,0,0,36,14,Hamilton,1722.0,543702.0,B
M73000004-26210533,4,3,Single Family,2204,11059,11,1,0,47,16,Hamilton,1088000.0,543702.0,A
M73000004-26210534,2,3,Single Family,1302,143740,8,0,1,36,36,Guelph,654900.0,640614.0,A
M73000004-26210536,5,4,Single Family,2085,213759,38,1,0,118,100,Oakville,1750000.0,953919.0,A
M73000004-26210537,4,1,Single Family,1175,11059,6,0,0,110,30,Hamilton,549999.0,543702.0,A
M73000004-26210570,6,4,Single Family,3341,422324,24,0,1,103,94,London,1325000.0,691690.0,A
M73000004-26210572,3,3,Single Family,2231,422324,0,0,0,0,0,London,857400.0,691690.0,A
M73000004-26210596,5,2,Single Family,1290,5383,2,0,0,36,7,Gananoque,589900.0,833946.0,B
M73000004-26210599,3,2,Single Family,1515,138479,34,0,0,173,68,Cambridge,734900.0,601135.0,A
M73000004-26210600,4,2,Multi-Family,1512,121436,15,1,2,31,49,Waterloo,886567.0,527104.0,A
M73000004-26210609,4,1,Single Family,1071,200,0,0,0,0,0,Opasatika,99000.0,99000.0,
M73000004-26210610,5,2,Single Family,1997,7466,1,0,0,7,6,Fort Frances,649900.0,243645.0,A
M73000004-26210732,4,4,Single Family,2575,656480,30,0,0,54,59,Brampton,1349000.0,597778.0,A
M73000004-26210801,4,2,Single Family,1347,46705,4,0,0,15,13,Woodstock,669000.0,659229.0,A
M73000004-26210826,3,3,Single Family,1619,422324,31,0,1,251,97,London,709900.0,691690.0,A
M73000004-26210955,0,0,Single Family,3000,143740,0,0,0,0,0,Guelph,2950000.0,640614.0,A
M73000004-26210965,1,1,Condo,920,17305,1,1,0,24,23,Bracebridge,456087.0,1197393.0,B
M73000004-26210975,3,3,Condo/Townhome,1405,121436,14,1,1,15,47,Waterloo,799900.0,527104.0,A
M73000004-26210977,2,3,Rental,1560,33232,4,0,0,73,44,Stratford,2700.0,766153.0,B
M73000004-26210978,1,1,Condo,793,147829,25,0,0,91,62,Barrie,449900.0,584311.0,B
M73000004-26210979,4,3,Single Family,2152,147829,15,1,0,42,35,Barrie,895000.0,584311.0,A
M73000004-26210990,3,1,Single Family,975,46705,4,0,0,7,2,Woodstock,469000.0,659229.0,B
M73000004-26210998,3,4,Rental,1521,186948,2,0,0,38,12,Burlington,3400.0,1085058.0,B
M73000004-26210999,3,2,Rental,1322,213759,3,0,0,23,25,Oakville,3600.0,953919.0,B
M73000004-26211000,4,2,Single Family,1175,33232,6,2,0,76,49,Stratford,516633.0,766153.0,B
M73000004-26211003,3,3,Single Family,2460,143740,4,0,0,14,24,Guelph,1200000.0,640614.0,A
M73000004-26211005,3,3,Rental,1634,138479,0,0,0,0,0,Cambridge,2900.0,601135.0,B
M73000004-26211007,4,3,Single Family,1760,138479,25,0,0,66,56,Cambridge,749900.0,601135.0,A
M73000004-26211017,2,2,Condo,900,147829,6,1,0,46,21,Barrie,402000.0,584311.0,B
M73000004-26211021,4,2,Single Family,1100,23816,6,0,0,14,21,Thorold,699999.0,583404.0,A
M73000004-26211022,3,2,Rental,1191,136803,41,0,1,190,54,St. Catharines,2600.0,648367.0,B
M73000004-26211027,2,1,Single Family,800,11059,4,0,0,26,27,Hamilton,424900.0,543702.0,B
M73000004-26211029,2,2,Rental,1463,186948,0,0,0,29,5,Burlington,3800.0,1085058.0,B
M73000004-26211030,2,1,Rental,833,11059,11,0,0,76,22,Hamilton,2100.0,543702.0,B
M73000004-26211033,4,1,Single Family,1548,11059,3,0,0,34,11,Hamilton,599000.0,543702.0,A
M73000004-26211034,3,1,Rental,800,136803,8,0,0,65,28,St. Catharines,2475.0,648367.0,B
M73000004-26211036,4,3,Single Family,1982,11059,6,0,0,24,16,Hamilton,699909.0,543702.0,A
M73000004-26211055,2,1,Condo,893,186948,6,0,0,49,17,Burlington,629900.0,1085058.0,B
M73000004-26211080,4,2,Single Family,1100,20033,5,0,0,22,20,Port Colborne,515600.0,658762.0,B
M73000004-26211098,2,1,Rental,981,256885,13,1,0,37,24,Kitchener,2300.0,437374.0,B
M73000004-26211099,3,2,Single Family,922,7881,1,1,0,11,22,Goderich,527000.0,625992.0,B
M73000004-26211105,4,2,Single Family,1076,24811,4,1,0,17,13,Collingwood,655000.0,616427.0,A
M73000004-26211112,3,2,Single Family,1657,46705,4,0,0,6,2,Woodstock,545000.0,659229.0,B
M73000004-26211116,2,1,Rental,1920,213759,6,0,0,11,17,Oakville,2400.0,953919.0,B
M73000004-26211123,3,3,Condo/Townhome,1513,138479,4,0,0,20,21,Cambridge,599900.0,601135.0,B
M73000004-26211124,3,3,Single Family,1520,256885,18,0,0,36,60,Kitchener,684000.0,437374.0,A
M73000004-26211166,2,4,Condo,1219,24811,1,0,0,19,26,Collingwood,4808.0,616427.0,B
M73000004-26211168,2,3,Rental,1557,147829,22,0,0,36,60,Barrie,2650.0,584311.0,B
M73000004-26211169,4,4,Single Family,1914,7699,1,0,0,1,1,Aylmer,886204.0,698201.0,A
M73000004-26211174,3,3,Rental,1520,138479,19,0,0,79,57,Cambridge,2800.0,601135.0,B
M73000004-26211204,2,2,Condo,1200,147829,3,0,0,75,29,Barrie,635217.0,584311.0,A
M73000004-26211205,1,1,Condo,478,99186,4,0,0,87,54,Pickering,549900.0,923316.0,B
M73000004-26211223,4,3,Single Family,2441,132485,19,1,1,38,69,Kingston,744900.0,713186.0,A
M73000004-26211227,5,4,Single Family,2002,147829,0,0,0,0,0,Barrie,1149999.0,584311.0,A
M73000004-26211228,2,2,Condo,953,62057,7,0,0,67,23,Aurora,795000.0,1019239.0,B
M73000004-26211229,4,2,Single Family,1773,42840,0,0,0,0,0,St. Thomas,454900.0,659641.0,B
M73000004-26211232,2,2,Single Family,1336,43326,6,0,0,25,53,Innisfil,349999.0,869740.0,B
M73000004-26211234,3,2,Single Family,1050,94415,18,0,0,50,50,Niagara Falls,696559.0,593623.0,A
M73000004-26211235,1,1,Rental,700,19088,0,0,0,31,58,Niagara-on-the-Lake,2050.0,1651537.0,B
M73000004-26211236,6,7,Single Family,6892,21147,0,0,0,0,0,Huntsville,3999000.0,850383.0,A
M73000004-26211245,3,2,Single Family,1058,11059,2,0,0,17,9,Hamilton,668952.0,543702.0,A
M73000004-26211247,4,3,Rental,2200,55750,0,0,0,0,0,Welland,2500.0,479693.0,B
M73000004-26211248,3,2,Single Family,2052,11059,0,0,0,0,0,Hamilton,789999.0,543702.0,A
M73000004-26211249,3,2,Single Family,1186,11059,4,0,0,24,6,Hamilton,604133.0,543702.0,A
M73000004-26211251,4,2,Single Family,1459,104688,30,1,0,64,36,Brantford,695957.0,615780.0,A
M73000004-26211254,2,2,Condo,897,717961,1,1,0,82,34,Mississauga,742913.0,695793.0,A
M73000004-26211259,3,1,Single Family,1017,229660,8,0,0,3,16,Windsor,350000.0,428016.0,B
M73000004-26211260,2,2,Rental,1087,229660,4,0,0,6,21,Windsor,2750.0,428016.0,B
M73000004-26211261,3,4,Single Family,2094,229660,16,0,0,23,49,Windsor,699900.0,428016.0,A
M73000004-26211272,0,2,Rental,1090,11059,4,0,0,129,29,Hamilton,2125.0,543702.0,B
M73000004-26211301,4,3,Single Family,2300,136803,0,0,0,0,0,St. Catharines,1299900.0,648367.0,A
M73000004-26211322,2,2,Condo,937,138479,3,0,0,30,18,Cambridge,549900.0,601135.0,B
M73000004-26211325,4,4,Rental,2002,147829,0,0,0,0,0,Barrie,3400.0,584311.0,B
M73000004-26211326,2,2,Rental,953,62057,7,0,0,67,23,Aurora,3200.0,1019239.0,B
M73000004-26211335,4,4,Rental,2179,18615,0,0,0,0,0,Tillsonburg,3342.0,680068.0,B
M73000004-26211336,2,1,Rental,1017,422324,15,0,0,145,38,London,1767.0,691690.0,B
M73000004-26211512,2,1,Rental,686,138479,5,0,0,17,17,Cambridge,2400.0,601135.0,B
M73000004-26211514,2,1,Rental,989,138479,5,0,0,17,17,Cambridge,2800.0,601135.0,B
M73000004-26211517,1,1,Single Family,970,256885,39,0,0,96,81,Kitchener,499000.0,437374.0,A
M73000004-26211518,4,4,Single Family,2932,213759,28,1,0,135,73,Oakville,6514.0,953919.0,B
M73000004-26211519,2,2,Condo,1055,186948,8,0,0,65,26,Burlington,575000.0,1085058.0,B
M73000004-26211636,4,3,Single Family,2078,18192,0,0,0,4,4,Pelham,1171567.0,1098158.0,A
M73000004-26211703,4,4,Single Family,2109,94415,2,1,0,4,68,Niagara Falls,749900.0,593623.0,A
M73000004-26211704,3,2,Single Family,1736,186948,22,0,0,49,51,Burlington,1488000.0,1085058.0,A
M73000004-26211710,3,2,Condo,1116,94415,25,1,0,52,109,Niagara Falls,410354.0,593623.0,B
M73000004-26211711,4,2,Single Family,1580,55750,4,1,0,43,21,Welland,725000.0,479693.0,A
M73000004-26211712,5,3,Single Family,1512,33411,10,1,0,55,29,Orillia,874900.0,674312.0,A
M73000004-26211713,4,4,Condo,1915,24811,0,0,0,0,0,Collingwood,1099000.0,616427.0,A
M73000004-26211714,3,1,Single Family,1354,1491,0,0,0,0,0,Carling,1250000.0,703722.0,A
M73000004-26211719,1,1,Rental,520,138479,5,0,0,17,17,Cambridge,2100.0,601135.0,B
M73000004-26211779,2,1,Single Family,799,7881,1,1,0,3,6,Goderich,429900.0,625992.0,B
M73000004-26211783,4,3,Single Family,1535,422324,42,0,1,343,90,London,790391.0,691690.0,A
M73000004-26211784,2,3,Condo,1123,422324,6,0,0,31,15,London,495000.0,691690.0,B
